Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js index 135 21 261
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 89 27 4043 =======> 0.000017425231
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 101 21 4059 =======> 0.000089740155
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 112 22 4075 =======> 0.000038698727
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 119 46 4087 =======> 0.000031466123
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 130 31 4098 =======> 0.000078380239
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 137 52 4110 =======> 0.000075363037
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 146 42 4123 =======> 0.000062757936
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 155 55 4136 =======> 0.000106703548
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 160 37 4142 =======> 0.000045642657
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 168 38 4155 =======> 0.000071161157
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 174 34 4163 =======> 0.000037671998
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 180 29 4174 =======> 0.000044633249
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 189 21 4187 =======> 0.000038778413
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 198 32 4198 =======> 0.000049985265
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 207 31 4210 =======> 0.000058056270
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 214 39 4222 =======> 0.000031113545
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 226 53 4235 =======> 0.000037189471
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 237 60 4250 =======> 0.000044370176
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 248 55 4265 =======> 0.000049163915
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 268 70 4293 =======> 0.000050979837
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js raw 50 5 3981
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js postcss 22 0 2511 =======> 0.002469211118
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js plugin 29 17 2523 =======> 0.000025365332
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js creator 31 2 2528 =======> 0.000807779143
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 59 7 2560 =======> 0.028711989522
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 65 20 2565 =======> 0.000072497423
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 77 18 2576 =======> 0.000083760082
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 78 17 2580 =======> 0.000134694463
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 79 15 2583 =======> 0.000051535113
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 80 15 2586 =======> 0.000320947816
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 81 15 2589 =======> 0.000516435946
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 82 19 2592 =======> 0.000191358675
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js capitalize 18 0 3133 =======> 0.000035602192
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 23 13 3146 =======> 0.003077723086
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 27 8 3150 =======> 0.016471002251
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 45 13 3175 =======> 0.026683574542
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 74 7 3207 =======> 0.050163358450
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 90 6 3222 =======> 0.102127686143
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 106 9 3245 =======> 0.004168513697
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 112 6 3256 =======> 0.010873621330
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 124 10 3269 =======> 0.166887313128
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 128 5 3272 =======> 0.572411119938
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 169 18 3312 =======> 0.011808245443
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 182 16 3321 =======> 0.135444119573
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 184 14 3324 =======> 0.080313786864
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 199 18 3338 =======> 0.139124006033
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 201 22 3342 =======> 0.023770073429
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 218 15 3357 =======> 0.157375887036
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 220 19 3361 =======> 0.024937255308
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 237 15 3376 =======> 0.193297058344
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 239 14 3379 =======> 0.092917673290
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 248 15 3387 =======> 0.135586261749
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 250 14 3390 =======> 0.069394297898
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 265 10 3403 =======> 0.134016200900
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 267 19 3406 =======> 0.029577568173
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 276 14 3414 =======> 0.174994319677
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 278 14 3417 =======> 0.080589167774
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 287 11 3425 =======> 0.150605142117
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 290 14 3430 =======> 0.016594640911
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 304 14 3445 =======> 0.188607081771
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 306 14 3448 =======> 0.079822160304
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 315 10 3455 =======> 0.608090639114
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 325 6 3462 =======> 0.115335978568
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 330 6 3468 =======> 0.043711487204
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 337 11 3475 =======> 0.023900447413
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 17 17 3928 =======> 0.083788968623
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 21 37 3931 =======> 0.006199097261
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 30 37 3947 =======> 0.003869729117
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 37 22 3954 =======> 0.003051981563
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 42 46 3965 =======> 0.002549031284
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 47 36 3972 =======> 0.002129042754
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 53 36 3984 =======> 0.003585319268
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 62 26 3999 =======> 0.001286673010
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 70 37 4014 =======> 0.003017263720
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 75 38 4021 =======> 0.001816596487
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 81 35 4030 =======> 0.001369474689
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 89 27 4043 =======> 0.001118771732
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 101 21 4059 =======> 0.005790800322
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 112 22 4075 =======> 0.002667890629
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 119 46 4087 =======> 0.002200152958
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 130 31 4098 =======> 0.005835865159
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 137 52 4110 =======> 0.005066705402
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 146 42 4123 =======> 0.004113496747
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 155 55 4136 =======> 0.005634762347
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 160 37 4142 =======> 0.003293621121
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 168 38 4155 =======> 0.004363819491
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 174 34 4163 =======> 0.002229930600
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 180 29 4174 =======> 0.002746681450
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 189 21 4187 =======> 0.001972862519
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 198 32 4198 =======> 0.002781148534
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 207 31 4210 =======> 0.002729826840
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 214 39 4222 =======> 0.001756516402
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 226 53 4235 =======> 0.002257012762
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 237 60 4250 =======> 0.002936057048
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 248 55 4265 =======> 0.003390327794
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 268 70 4293 =======> 0.003674255917
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js append 83 2 4033
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js postcss 22 0 2511 =======> 0.005465616006
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js plugin 29 17 2523 =======> 0.000078504265
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js creator 31 2 2528 =======> 0.001486582099
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 59 7 2560 =======> 0.056651599705
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 65 20 2565 =======> 0.000186909572
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 77 18 2576 =======> 0.000296500482
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 78 17 2580 =======> 0.000483867974
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 79 15 2583 =======> 0.000167693986
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 80 15 2586 =======> 0.001055370434
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 81 15 2589 =======> 0.001797977136
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 82 19 2592 =======> 0.000677423086
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js capitalize 18 0 3133 =======> 0.000084585939
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 23 13 3146 =======> 0.005640945863
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 27 8 3150 =======> 0.057756170630
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 45 13 3175 =======> 0.108429551125
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 74 7 3207 =======> 0.124348536134
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 90 6 3222 =======> 0.301490753889
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 106 9 3245 =======> 0.009132814594
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 112 6 3256 =======> 0.023563567549
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 124 10 3269 =======> 0.564635574818
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 128 5 3272 =======> 0.676804602146
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 169 18 3312 =======> 0.027348507196
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 182 16 3321 =======> 0.435502797365
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 184 14 3324 =======> 0.170149281621
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 199 18 3338 =======> 0.664866268635
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 201 22 3342 =======> 0.053766019642
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 218 15 3357 =======> 0.705785751343
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 220 19 3361 =======> 0.060465052724
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 237 15 3376 =======> 0.613352239132
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 239 14 3379 =======> 0.191270977259
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 248 15 3387 =======> 0.442246317863
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 250 14 3390 =======> 0.146675035357
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 265 10 3403 =======> 0.472474008799
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 267 19 3406 =======> 0.078103795648
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 276 14 3414 =======> 0.558215081692
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 278 14 3417 =======> 0.165632978082
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 287 11 3425 =======> 0.479309380054
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 290 14 3430 =======> 0.030155379325
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 304 14 3445 =======> 0.599202990532
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 306 14 3448 =======> 0.156904026866
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 315 10 3455 =======> 0.786314547062
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 325 6 3462 =======> 0.349218904972
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 330 6 3468 =======> 0.168057322502
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 337 11 3475 =======> 0.051464498043
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 17 17 3928 =======> 0.395856291056
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 21 37 3931 =======> 0.961848437786
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 30 37 3947 =======> 0.938442409039
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 37 22 3954 =======> 0.929359912872
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 42 46 3965 =======> 0.919402599335
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 47 36 3972 =======> 0.903755903244
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 53 36 3984 =======> 0.942788183689
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 62 26 3999 =======> 0.859238326550
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 70 37 4014 =======> 0.928789734840
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 75 38 4021 =======> 0.892583608627
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 81 35 4030 =======> 0.864955306053
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 89 27 4043 =======> 0.841684997082
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 101 21 4059 =======> 0.965554237366
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 112 22 4075 =======> 0.923675835133
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 119 46 4087 =======> 0.913645446301
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 130 31 4098 =======> 0.961101353168
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 137 52 4110 =======> 0.955194175243
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 146 42 4123 =======> 0.947104394436
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 155 55 4136 =======> 0.960049808025
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 160 37 4142 =======> 0.939321219921
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 168 38 4155 =======> 0.950962305069
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 174 34 4163 =======> 0.910410702229
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 180 29 4174 =======> 0.926381707191
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 189 21 4187 =======> 0.903084099293
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 198 32 4198 =======> 0.924426734447
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 207 31 4210 =======> 0.926321983337
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 214 39 4222 =======> 0.892901122570
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 226 53 4235 =======> 0.914045631886
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 237 60 4250 =======> 0.929898500443
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 248 55 4265 =======> 0.941948294640
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 268 70 4293 =======> 0.945322215557
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js Rule 92 20 4051
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js postcss 22 0 2511 =======> 0.001597391441
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js plugin 29 17 2523 =======> 0.000391710608
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js creator 31 2 2528 =======> 0.000678437413
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 59 7 2560 =======> 0.003151467768
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 65 20 2565 =======> 0.000733673573
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 77 18 2576 =======> 0.000544563518
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 78 17 2580 =======> 0.000859939377
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 79 15 2583 =======> 0.000480269315
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 80 15 2586 =======> 0.001174793113
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 81 15 2589 =======> 0.001219243277
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 82 19 2592 =======> 0.000972681097
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js capitalize 18 0 3133 =======> 0.000299648324
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 23 13 3146 =======> 0.001300828648
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 27 8 3150 =======> 0.003443448804
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 45 13 3175 =======> 0.003323983634
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 74 7 3207 =======> 0.004967307206
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 90 6 3222 =======> 0.004398755264
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 106 9 3245 =======> 0.000793510582
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 112 6 3256 =======> 0.001859262935
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 124 10 3269 =======> 0.005967839621
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 128 5 3272 =======> 0.038187634200
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 169 18 3312 =======> 0.004517666996
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 182 16 3321 =======> 0.004968882073
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 184 14 3324 =======> 0.004672202282
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 199 18 3338 =======> 0.013725888915
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 201 22 3342 =======> 0.003117375541
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 218 15 3357 =======> 0.014671876095
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 220 19 3361 =======> 0.003060984425
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 237 15 3376 =======> 0.006292695180
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 239 14 3379 =======> 0.004961593077
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 248 15 3387 =======> 0.004976165015
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 250 14 3390 =======> 0.004218803719
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 265 10 3403 =======> 0.004953910597
