Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/copy/__tests__/copy-broken-symlink.test.js copy 35 6 100
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 135 69 6382 =======> 0.000000534420
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 150 24 6398 =======> 0.000000007683
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 152 18 6403 =======> 0.000053844309
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 161 27 6415 =======> 0.000000006463
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 163 18 6418 =======> 0.000039352006
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 172 43 6428 =======> 0.000000008815
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 173 17 6432 =======> 0.000774408516
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 173 61 6433 =======> 0.000001107169
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 178 76 6443 =======> 0.000000022894
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 180 16 6448 =======> 0.000001990817
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 196 28 6467 =======> 0.000000007600
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 198 18 6470 =======> 0.000052736243
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 207 31 6479 =======> 0.000000005921
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/link.test.js nan 209 18 6482 =======> 0.000037766815
Total edge above 0.9 ===>  3


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js symlinkPathsSync 84 30 6646
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js nan 17 25 6527 =======> 0.000000310602
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js nan 18 9 6530 =======> 0.000551193196
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js nan 23 13 6537 =======> 0.000001790670
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js nan 33 12 6549 =======> 0.000010029950
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js nan 35 8 6555 =======> 0.001170276431
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js nan 54 16 6587 =======> 0.000374148949
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js nan 63 29 6595 =======> 0.000000207757
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js nan 64 18 6597 =======> 0.000101301448
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js nan 67 115 6614 =======> 0.000260592351
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js nan 68 25 6617 =======> 0.274212688208
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js nan 79 33 6631 =======> 0.000000207167
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js nan 80 18 6633 =======> 0.000045365370
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink-paths.test.js nan 83 115 6644 =======> 0.000037857684
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/symlink-paths.js symlinkPaths 29 0 7532 =======> 0.131774917245
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/symlink-paths.js nan 31 29 7543 =======> 0.558084189892
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/symlink-paths.js nan 44 37 7566 =======> 0.046824190766
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/symlink-paths.js nan 52 33 7577 =======> 0.560405731201
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/symlink-paths.js symlinkPathsSync 67 0 7587 =======> 0.887362122536
Total edge above 0.9 ===>  3


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js removeSync 84 4 7013
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 19 31 6892 =======> 0.000000312593
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 63 9 6983 =======> 0.448318332434
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 68 13 6990 =======> 0.000006225142
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 80 12 7005 =======> 0.000025806869
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 82 8 7011 =======> 0.630537152290
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js fileSuccess 87 2 7015 =======> 0.000010024452
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 90 77 7029 =======> 0.000000697262
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 91 23 7032 =======> 0.000002222193
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js fileBroken 110 2 7079 =======> 0.000016531518
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 113 84 7088 =======> 0.000000716217
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 114 23 7090 =======> 0.000005555914
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 122 22 7108 =======> 0.000036849051
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js fileError 130 2 7117 =======> 0.000030473184
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 133 97 7126 =======> 0.000000837959
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 135 23 7133 =======> 0.000003588745
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js dirSuccess 147 2 7146 =======> 0.000007718727
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 150 76 7155 =======> 0.000000643273
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 151 23 7157 =======> 0.000002514233
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js dirBroken 170 2 7189 =======> 0.000004042166
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 173 83 7198 =======> 0.000000713531
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 174 23 7200 =======> 0.000005476244
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 182 22 7217 =======> 0.000053845233
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js dirError 190 2 7225 =======> 0.000015005160
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 193 96 7234 =======> 0.000000887239
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 195 23 7239 =======> 0.000003588704
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js fileSuccessSync 207 2 7251 =======> 0.000007676274
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 210 77 7260 =======> 0.000001040518
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js fileBrokenSync 225 2 7282 =======> 0.000002593833
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 228 84 7291 =======> 0.000001913405
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 236 20 7307 =======> 0.000053979005
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js fileErrorSync 240 2 7309 =======> 0.000003180102
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 243 69 7318 =======> 0.000000916856
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js dirSuccessSync 257 2 7333 =======> 0.000002244251
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 260 76 7342 =======> 0.000001027572
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js dirBrokenSync 275 2 7364 =======> 0.000004343356
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 278 83 7373 =======> 0.000001999203
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 286 20 7389 =======> 0.000070513750
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js dirErrorSync 290 2 7391 =======> 0.000006425598
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 293 95 7400 =======> 0.000000935213
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 307 30 7415 =======> 0.000000515678
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 309 18 7419 =======> 0.000004191450
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 322 46 7437 =======> 0.000000399389
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 323 17 7441 =======> 0.000129125765
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 323 61 7442 =======> 0.000002577462
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 327 79 7451 =======> 0.000000036000
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 329 16 7456 =======> 0.000002329209
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 345 34 7477 =======> 0.000000588215
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/__tests__/symlink.test.js nan 347 18 7480 =======> 0.000004244122
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/symlink-paths.js symlinkPaths 29 0 7532 =======> 0.000002611654
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/symlink-paths.js nan 31 29 7543 =======> 0.000008967969
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/symlink-paths.js nan 44 37 7566 =======> 0.000002010768
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/symlink-paths.js nan 52 33 7577 =======> 0.000009039719
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/ensure/symlink-paths.js symlinkPathsSync 67 0 7587 =======> 0.000185482888
Total edge above 0.9 ===>  4


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js writev 235 13 8051
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 11 22 7755 =======> 0.000000001297
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 16 13 7764 =======> 0.000000103726
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 23 12 7777 =======> 0.000000823695
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 25 12 7783 =======> 0.000500957191
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 28 28 7787 =======> 0.000000000067
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 29 28 7790 =======> 0.000000002704
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 31 14 7798 =======> 0.000773054839
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 39 53 7810 =======> 0.000000002640
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 41 14 7815 =======> 0.000777017209
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 50 29 7822 =======> 0.000000000197
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 51 16 7824 =======> 0.000000056845
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 52 55 7828 =======> 0.074557237327
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 60 38 7837 =======> 0.000000056845
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 61 58 7840 =======> 0.074557073414
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 71 23 7847 =======> 0.000000001280
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 76 13 7852 =======> 0.000000035776
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 83 12 7862 =======> 0.000000823479
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 85 12 7866 =======> 0.000500961498
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 88 28 7869 =======> 0.000000000058
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 89 28 7871 =======> 0.000000002605
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 91 14 7876 =======> 0.000893425138
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 99 62 7884 =======> 0.000000002592
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 101 14 7888 =======> 0.000609034149
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 109 50 7895 =======> 0.000000006025
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 112 14 7901 =======> 0.000783889438
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 121 29 7908 =======> 0.000000000162
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 122 16 7910 =======> 0.000000034023
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 123 47 7912 =======> 0.065740130842
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 131 50 7919 =======> 0.000000046469
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 132 35 7921 =======> 0.056015819311
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 140 38 7928 =======> 0.000000107578
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 142 40 7932 =======> 0.098617009819
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 152 23 7938 =======> 0.000000001296
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 157 13 7943 =======> 0.000000103721
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 164 12 7950 =======> 0.000000823605
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 166 12 7954 =======> 0.000500955503
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 169 28 7957 =======> 0.000000000065
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 170 28 7959 =======> 0.000000008804
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 173 14 7969 =======> 0.002264040988
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 180 62 7979 =======> 0.000000008791
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 183 14 7987 =======> 0.002093126066
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 191 29 7994 =======> 0.000000000161
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 192 16 7996 =======> 0.000000081061
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 194 40 8002 =======> 0.070527896285
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 203 50 8010 =======> 0.000000059410
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 205 37 8016 =======> 0.071382403374
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 216 24 8024 =======> 0.000000001300
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 221 13 8029 =======> 0.000000177836
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 228 12 8039 =======> 0.000000824032
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 230 12 8043 =======> 0.000500955794
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 233 28 8046 =======> 0.000000000067
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 234 28 8048 =======> 0.000000002630
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 236 14 8053 =======> 0.002177868737
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 242 62 8058 =======> 0.000000002643
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 244 14 8062 =======> 0.002148332773
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 251 29 8067 =======> 0.000000000172
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 252 16 8069 =======> 0.000000071851
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 253 39 8071 =======> 0.127175018191
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 261 50 8077 =======> 0.000000051594
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/fs/__tests__/multi-param.test.js nan 262 36 8079 =======> 0.129860565066
Total edge above 0.9 ===>  4


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/issue-93.test.js assertErr 39 8 9220
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/issue-93.test.js nan 11 97 9172 =======> 0.000004148078
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/issue-93.test.js nan 17 9 9181 =======> 0.000120306941
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/issue-93.test.js nan 19 27 9189 =======> 0.117523416877
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/issue-93.test.js nan 25 71 9196 =======> 0.000029407825
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/issue-93.test.js nan 28 22 9201 =======> 0.350784093142
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/issue-93.test.js nan 33 21 9214 =======> 0.757576286793
Total edge above 0.9 ===>  4


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/race.test.js mk 38 4 9737
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/race.test.js nan 11 26 9678 =======> 0.000000340512
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/race.test.js nan 15 13 9685 =======> 0.000005854874
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/race.test.js nan 17 27 9693 =======> 0.116093941033
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/race.test.js nan 32 12 9722 =======> 0.000006541635
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/race.test.js nan 34 13 9727 =======> 0.000563729380
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/race.test.js nan 37 13 9732 =======> 0.916067004204
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/race.test.js nan 38 13 9738 =======> 0.937470197678
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/race.test.js mk 40 4 9742 =======> 0.757447838783
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/race.test.js nan 41 30 9746 =======> 0.839381575584
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/race.test.js nan 43 29 9750 =======> 0.954125225544
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/mkdirs/__tests__/race.test.js nan 46 24 9757 =======> 0.982080757618
Total edge above 0.9 ===>  4


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-case-insensitive-paths.test.js outputFileSync 25 6 10133
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-case-insensitive-paths.test.js nan 10 46 10105 =======> 0.000000366398
