Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/src/assets/js/prettify.js f 23 98 320
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 5 49 2951 =======> 0.000000156525
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 7 44 2954 =======> 0.000026566513
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 17 92 2983 =======> 0.000036625705
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 27 84 3001 =======> 0.000110723355
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 37 68 3014 =======> 0.000035774265
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 61 71 3038 =======> 0.000057873694
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 93 68 3076 =======> 0.000054547389
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 116 85 3113 =======> 0.000055731329
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js testPackage 13 17 8225 =======> 0.925235807896
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 18 21 8236 =======> 0.026759171858
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 22 29 8246 =======> 0.037486039102
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 26 34 8252 =======> 0.116981230676
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js processorFactory 104 4 3101
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.js matchUpDirectiveDecorators 15 17 2842 =======> 0.934889912605
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.js nan 19 14 2851 =======> 0.940983057022
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.js nan 20 19 2855 =======> 0.000131214212
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.js getBindingInfo 34 0 2871 =======> 0.001419057837
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.js nan 39 30 2879 =======> 0.000620665669
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.js nan 46 20 2888 =======> 0.000013148207
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.js nan 49 34 2893 =======> 0.000004876792
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.js nan 65 35 2908 =======> 0.000057150250
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.js stripQuotes 68 0 2911 =======> 0.001141447108
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.js parseBinding 72 0 2920 =======> 0.004064037930
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.js createBindingInfo 80 0 2933 =======> 0.002643408487
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 5 49 2951 =======> 0.000000168396
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 7 44 2954 =======> 0.000030625928
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 17 92 2983 =======> 0.000042488096
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 27 84 3001 =======> 0.000128444575
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 37 68 3014 =======> 0.000041500378
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 61 71 3038 =======> 0.000067136854
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 93 68 3076 =======> 0.000063278116
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/matchUpDirectiveDecorators.spec.js nan 116 85 3113 =======> 0.000064651613
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js testPackage 13 17 8225 =======> 0.930507183075
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 18 21 8236 =======> 0.030409511179
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 22 29 8246 =======> 0.042326010764
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 26 34 8252 =======> 0.124010808766
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.spec.js processorFactory 63 22 3726
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.js processClassLikeMembers 5 17 3505 =======> 0.806262850761
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.js nan 9 12 3514 =======> 0.029945326969
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.js nan 10 19 3518 =======> 0.000009524250
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.js nan 14 30 3527 =======> 0.000015512354
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.js nan 25 83 3549 =======> 0.000007059671
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.js nan 35 30 3559 =======> 0.000016299782
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.js isMethod 50 0 3565 =======> 0.000117400399
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.js computeMemberDescription 54 0 3573 =======> 0.000271967088
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.js nan 57 46 3580 =======> 0.000000136244
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.js nan 57 87 3582 =======> 0.000052873515
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.spec.js nan 13 67 3628 =======> 0.000000184838
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.spec.js nan 15 44 3631 =======> 0.000020263322
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.spec.js nan 24 65 3660 =======> 0.000178747199
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.spec.js nan 43 63 3693 =======> 0.000182189324
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/processClassLikeMembers.spec.js nan 62 117 3724 =======> 0.000524361909
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js testPackage 13 17 8225 =======> 0.926503002644
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 18 21 8236 =======> 0.043530624360
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 22 29 8246 =======> 0.043158881366
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 26 34 8252 =======> 0.060733877122
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js processorFactory 34 26 3868
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js simplifyMemberAnchors 6 17 3762 =======> 0.815439045429
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js nan 10 14 3771 =======> 0.064176753163
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js nan 11 26 3776 =======> 0.000002278332
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js nan 13 30 3781 =======> 0.000001143196
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js nan 19 30 3790 =======> 0.000001139202
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js computeAnchor 29 0 3792 =======> 0.000501485367
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 5 44 3812 =======> 0.000000011066
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 7 44 3815 =======> 0.000021822967
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 16 23 3844 =======> 0.000000003050
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 17 37 3846 =======> 0.000000020783
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 18 35 3848 =======> 0.000125674647
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 32 34 3864 =======> 0.000000049877
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 33 62 3866 =======> 0.000097927710
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 39 35 3883 =======> 0.000000555022
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 42 59 3888 =======> 0.000104941799
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 48 35 3903 =======> 0.000001274388
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 52 41 3906 =======> 0.000000049956
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 53 60 3908 =======> 0.000105524210
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 59 35 3923 =======> 0.000000925439
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 62 57 3926 =======> 0.000104124425
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 68 35 3940 =======> 0.000002336173
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js testPackage 13 17 8225 =======> 0.918524205685
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 18 21 8236 =======> 0.045964542776
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 22 29 8246 =======> 0.038966793567
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 26 34 8252 =======> 0.048487544060
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js $process 38 8 3878
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js simplifyMemberAnchors 6 17 3762 =======> 0.034644752741
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js nan 10 14 3771 =======> 0.972712099552
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js nan 11 26 3776 =======> 0.000062718093
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js nan 13 30 3781 =======> 0.000034632107
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js nan 19 30 3790 =======> 0.000032256256
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js computeAnchor 29 0 3792 =======> 0.051548078656
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 5 44 3812 =======> 0.000000000012
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 7 44 3815 =======> 0.000000010594
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 16 23 3844 =======> 0.000000000003
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 17 37 3846 =======> 0.000000000023
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 18 35 3848 =======> 0.000000065497
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 32 34 3864 =======> 0.000000000054
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 33 62 3866 =======> 0.000000051672
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 39 35 3883 =======> 0.000063523461
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 42 59 3888 =======> 0.000000054159
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 48 35 3903 =======> 0.000114438408
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 52 41 3906 =======> 0.000000000054
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 53 60 3908 =======> 0.000000054518
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 59 35 3923 =======> 0.000094254501
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 62 57 3926 =======> 0.000000053839
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 68 35 3940 =======> 0.000184538236
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js testPackage 13 17 8225 =======> 0.017712937668
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 18 21 8236 =======> 0.000022485430
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 22 29 8246 =======> 0.000035218985
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 26 34 8252 =======> 0.000145126585
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js processorFactory 63 26 3928
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js simplifyMemberAnchors 6 17 3762 =======> 0.815627515316
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js nan 10 14 3771 =======> 0.064022317529
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js nan 11 26 3776 =======> 0.000002276749
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js nan 13 30 3781 =======> 0.000001142274
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js nan 19 30 3790 =======> 0.000001138474
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.js computeAnchor 29 0 3792 =======> 0.000500757887
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 5 44 3812 =======> 0.000000011094
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 7 44 3815 =======> 0.000021851871
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 16 23 3844 =======> 0.000000003058
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 17 37 3846 =======> 0.000000020835
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 18 35 3848 =======> 0.000125840845
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 32 34 3864 =======> 0.000000050002
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 33 62 3866 =======> 0.000098057222
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 39 35 3883 =======> 0.000000554528
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 42 59 3888 =======> 0.000105080588
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 48 35 3903 =======> 0.000001273362
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 52 41 3906 =======> 0.000000050081
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 53 60 3908 =======> 0.000105663872
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 59 35 3923 =======> 0.000000924614
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 62 57 3926 =======> 0.000104262130
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/simplifyMemberAnchors.spec.js nan 68 35 3940 =======> 0.000002334291
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js testPackage 13 17 8225 =======> 0.918619692326
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 18 21 8236 =======> 0.046044249088
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 22 29 8246 =======> 0.039009727538
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 26 34 8252 =======> 0.048533629626
Total edge above 0.9 ===>  7


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js processorFactory 59 22 4079
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.js splitDescription 6 17 3945 =======> 0.722218155861
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.js nan 11 12 3956 =======> 0.000707936415
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.js nan 12 19 3960 =======> 0.000006447751
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js nan 5 39 3997 =======> 0.000000188947
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js nan 7 44 4000 =======> 0.000015917240
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js nan 14 48 4020 =======> 0.000006202536
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js nan 19 47 4029 =======> 0.000006180517
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js nan 24 94 4037 =======> 0.000161988020
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js nan 58 69 4077 =======> 0.000140284275
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js testPackage 13 17 8225 =======> 0.918360412121
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 18 21 8236 =======> 0.037159997970
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 22 29 8246 =======> 0.035243410617
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 26 34 8252 =======> 0.045587446541
Total edge above 0.9 ===>  7


